x,y,u
0.10101,0.494949,0.035199
0.111111,0.494949,0.0391859
0.121212,0.494949,0.0432928
0.131313,0.494949,0.0475247
0.141414,0.494949,0.0518851
0.151515,0.494949,0.0563759
0.161616,0.494949,0.0609973
0.171717,0.494949,0.065748
0.181818,0.494949,0.0706248
0.191919,0.494949,0.0756228
0.20202,0.494949,0.0807352
0.212121,0.494949,0.0859535
0.222222,0.494949,0.0912673
0.232323,0.494949,0.0966645
0.242424,0.494949,0.102131
0.252525,0.494949,0.107652
0.262626,0.494949,0.113209
0.272727,0.494949,0.118785
0.282828,0.494949,0.124359
0.292929,0.494949,0.12991
0.30303,0.494949,0.135415
0.313131,0.494949,0.140852
0.323232,0.494949,0.146196
0.333333,0.494949,0.151423
0.343434,0.494949,0.156508
0.353535,0.494949,0.161426
0.363636,0.494949,0.166152
0.373737,0.494949,0.170662
0.383838,0.494949,0.174931
0.393939,0.494949,0.178936
0.40404,0.494949,0.182656
0.414141,0.494949,0.186069
0.424242,0.494949,0.189155
0.434343,0.494949,0.191897
0.444444,0.494949,0.194279
0.454545,0.494949,0.196286
0.464646,0.494949,0.197906
0.474747,0.494949,0.19913
0.484848,0.494949,0.19995
0.494949,0.494949,0.200362
0.505051,0.494949,0.200362
0.515152,0.494949,0.199951
0.525253,0.494949,0.199131
0.535354,0.494949,0.197907
0.545455,0.494949,0.196287
0.555556,0.494949,0.194281
0.565657,0.494949,0.191899
0.575758,0.494949,0.189157
0.585859,0.494949,0.186071
0.59596,0.494949,0.182659
0.606061,0.494949,0.178939
0.616162,0.494949,0.174934
0.626263,0.494949,0.170665
0.636364,0.494949,0.166155
0.646465,0.494949,0.161429
0.656566,0.494949,0.156512
0.666667,0.494949,0.151427
0.676768,0.494949,0.1462
0.686869,0.494949,0.140856
0.69697,0.494949,0.135419
0.707071,0.494949,0.129913
0.717172,0.494949,0.124363
0.727273,0.494949,0.118789
0.737374,0.494949,0.113213
0.747475,0.494949,0.107655
0.757576,0.494949,0.102135
0.767677,0.494949,0.0966677
0.777778,0.494949,0.0912704
0.787879,0.494949,0.0859565
0.79798,0.494949,0.080738
0.808081,0.494949,0.0756254
0.818182,0.494949,0.0706273
0.828283,0.494949,0.0657503
0.838384,0.494949,0.0609995
0.848485,0.494949,0.0563779
0.858586,0.494949,0.051887
0.868687,0.494949,0.0475264
0.878788,0.494949,0.0432944
0.888889,0.494949,0.0391873
0.89899,0.494949,0.0352002
0.909091,0.494949,0.0313269
0.919192,0.494949,0.0275596
0.929293,0.494949,0.0238897
0.939394,0.494949,0.0203074
0.949495,0.494949,0.0168017
0.959596,0.494949,0.0133613
0.969697,0.494949,0.00997391
0.979798,0.494949,0.00662672
0.989899,0.494949,0.00330656
1,0.494949,0
0,0.505051,0
0.010101,0.505051,0.00330656
0.020202,0.505051,0.00662672
0.030303,0.505051,0.00997391
0.040404,0.505051,0.0133613
0.0505051,0.505051,0.0168017
0.0606061,0.505051,0.0203074
0.0707071,0.505051,0.0238897
0.0808081,0.505051,0.0275596
0.0909091,0.505051,0.0313269
0.10101,0.505051,0.0352002
0.111111,0.505051,0.0391873
0.121212,0.505051,0.0432944
0.131313,0.505051,0.0475264
0.141414,0.505051,0.051887
0.151515,0.505051,0.0563779
0.161616,0.505051,0.0609995
0.171717,0.505051,0.0657503
0.181818,0.505051,0.0706273
0.191919,0.505051,0.0756254
0.20202,0.505051,0.080738
0.212121,0.505051,0.0859565
0.222222,0.505051,0.0912704
0.232323,0.505051,0.0966677
0.242424,0.505051,0.102135
0.252525,0.505051,0.107655
0.262626,0.505051,0.113213
0.272727,0.505051,0.118789
0.282828,0.505051,0.124363
0.292929,0.505051,0.129913
0.30303,0.505051,0.135419
0.313131,0.505051,0.140856
0.323232,0.505051,0.1462
0.333333,0.505051,0.151427
0.343434,0.505051,0.156512
0.353535,0.505051,0.161429
0.363636,0.505051,0.166155
0.373737,0.505051,0.170665
0.383838,0.505051,0.174934
0.393939,0.505051,0.178939
0.40404,0.505051,0.182659
0.414141,0.505051,0.186071
0.424242,0.505051,0.189157
0.434343,0.505051,0.191899
0.444444,0.505051,0.194281
0.454545,0.505051,0.196287
0.464646,0.505051,0.197907
0.474747,0.505051,0.199131
0.484848,0.505051,0.199951
0.494949,0.505051,0.200362
0.505051,0.505051,0.200362
0.515152,0.505051,0.19995
0.525253,0.505051,0.19913
0.535354,0.505051,0.197906
0.545455,0.505051,0.196286
0.555556,0.505051,0.194279
0.565657,0.505051,0.191897
0.575758,0.505051,0.189155
0.585859,0.505051,0.186069
0.59596,0.505051,0.182656
0.606061,0.505051,0.178936
0.616162,0.505051,0.174931
0.626263,0.505051,0.170662
0.636364,0.505051,0.166152
0.646465,0.505051,0.161426
0.656566,0.505051,0.156508
0.666667,0.505051,0.151423
0.676768,0.505051,0.146196
0.686869,0.505051,0.140852
0.69697,0.505051,0.135415
0.707071,0.505051,0.12991
0.717172,0.505051,0.124359
0.727273,0.505051,0.118785
0.737374,0.505051,0.113209
0.747475,0.505051,0.107652
0.757576,0.505051,0.102131
0.767677,0.505051,0.0966645
0.777778,0.505051,0.0912673
0.787879,0.505051,0.0859535
0.79798,0.505051,0.0807352
0.808081,0.505051,0.0756228
0.818182,0.505051,0.0706248
0.828283,0.505051,0.065748
0.838384,0.505051,0.0609973
0.848485,0.505051,0.0563759
0.858586,0.505051,0.0518851
0.868687,0.505051,0.0475247
0.878788,0.505051,0.0432928
0.888889,0.505051,0.0391859
0.89899,0.505051,0.035199
0.909091,0.505051,0.0313258
0.919192,0.505051,0.0275587
0.929293,0.505051,0.0238889
0.939394,0.505051,0.0203067
0.949495,0.505051,0.0168012
0.959596,0.505051,0.0133609
0.969697,0.505051,0.00997357
0.979798,0.505051,0.00662649
0.989899,0.505051,0.00330645
1,0.505051,0
0,0.515152,0
0.010101,0.515152,0.00329991
0.020202,0.515152,0.00661338
0.030303,0.515152,0.00995384
0.040404,0.515152,0.0133344
0.0505051,0.515152,0.0167679
0.0606061,0.515152,0.0202665
0.0707071,0.515152,0.0238417
0.0808081,0.515152,0.0275042
0.0909091,0.515152,0.0312638
0.10101,0.515152,0.0351294
0.111111,0.515152,0.0391084
0.121212,0.515152,0.0432072
0.131313,0.515152,0.0474308
0.141414,0.515152,0.0517825
0.151515,0.515152,0.0562644
0.161616,0.515152,0.0608767
0.171717,0.515152,0.065618
0.181818,0.515152,0.0704851
0.191919,0.515152,0.0754731
0.20202,0.515152,0.0805754
0.212121,0.515152,0.0857833
0.222222,0.515152,0.0910865
0.232323,0.515152,0.0964728
0.242424,0.515152,0.101929
0.252525,0.515152,0.107438
0.262626,0.515152,0.112984
0.272727,0.515152,0.118549
0.282828,0.515152,0.124111
0.292929,0.515152,0.129651
0.30303,0.515152,0.135145
0.313131,0.515152,0.14057
0.323232,0.515152,0.145904
0.333333,0.515152,0.15112
0.343434,0.515152,0.156194
0.353535,0.515152,0.161102
0.363636,0.515152,0.165818
0.373737,0.515152,0.170318
0.383838,0.515152,0.174578
0.393939,0.515152,0.178575
0.40404,0.515152,0.182287
0.414141,0.515152,0.185692
0.424242,0.515152,0.188772
0.434343,0.515152,0.191507
0.444444,0.515152,0.193884
0.454545,0.515152,0.195886
0.464646,0.515152,0.197502
0.474747,0.515152,0.198723
0.484848,0.515152,0.199541
0.494949,0.515152,0.199951
0.505051,0.515152,0.19995
0.515152,0.515152,0.199539
0.525253,0.515152,0.198721
0.535354,0.515152,0.197499
0.545455,0.515152,0.195881
0.555556,0.515152,0.193878
0.565657,0.515152,0.191501
0.575758,0.515152,0.188765
0.585859,0.515152,0.185684
0.59596,0.515152,0.182278
0.606061,0.515152,0.178566
0.616162,0.515152,0.174569
0.626263,0.515152,0.170308
0.636364,0.515152,0.165807
0.646465,0.515152,0.161091
0.656566,0.515152,0.156183
0.666667,0.515152,0.151108
0.676768,0.515152,0.145892
0.686869,0.515152,0.140559
0.69697,0.515152,0.135133
0.707071,0.515152,0.129639
0.717172,0.515152,0.1241
0.727273,0.515152,0.118538
0.737374,0.515152,0.112974
0.747475,0.515152,0.107428
0.757576,0.515152,0.101918
0.767677,0.515152,0.0964631
0.777778,0.515152,0.0910771
0.787879,0.515152,0.0857743
0.79798,0.515152,0.0805669
0.808081,0.515152,0.0754651
0.818182,0.515152,0.0704776
0.828283,0.515152,0.0656109
0.838384,0.515152,0.0608702
0.848485,0.515152,0.0562584
0.858586,0.515152,0.051777
0.868687,0.515152,0.0474257
0.878788,0.515152,0.0432027
0.888889,0.515152,0.0391043
0.89899,0.515152,0.0351257
0.909091,0.515152,0.0312606
0.919192,0.515152,0.0275013
0.929293,0.515152,0.0238392
0.939394,0.515152,0.0202644
0.949495,0.515152,0.0167662
0.959596,0.515152,0.0133331
0.969697,0.515152,0.00995282
0.979798,0.515152,0.00661271
0.989899,0.515152,0.00329957
1,0.515152,0
0,0.525253,0
0.010101,0.525253,0.00328653
0.020202,0.525253,0.00658656
0.030303,0.525253,0.00991347
0.040404,0.525253,0.0132804
0.0505051,0.525253,0.0166999
0.0606061,0.525253,0.0201843
0.0707071,0.525253,0.023745
0.0808081,0.525253,0.0273926
0.0909091,0.525253,0.0311371
0.10101,0.525253,0.0349869
0.111111,0.525253,0.0389498
0.121212,0.525253,0.043032
0.131313,0.525253,0.0472384
0.141414,0.525253,0.0515725
0.151515,0.525253,0.0560361
0.161616,0.525253,0.0606297
0.171717,0.525253,0.0653517
0.181818,0.525253,0.070199
0.191919,0.525253,0.0751668
0.20202,0.525253,0.0802483
0.212121,0.525253,0.085435
0.222222,0.525253,0.0907165
0.232323,0.525253,0.096081
0.242424,0.525253,0.101514
0.252525,0.525253,0.107001
0.262626,0.525253,0.112525
0.272727,0.525253,0.118067
0.282828,0.525253,0.123606
0.292929,0.525253,0.129123
0.30303,0.525253,0.134595
0.313131,0.525253,0.139998
0.323232,0.525253,0.145309
0.333333,0.525253,0.150504
0.343434,0.525253,0.155558
0.353535,0.525253,0.160445
0.363636,0.525253,0.165142
0.373737,0.525253,0.169623
0.383838,0.525253,0.173866
0.393939,0.525253,0.177846
0.40404,0.525253,0.181542
0.414141,0.525253,0.184933
0.424242,0.525253,0.188
0.434343,0.525253,0.190724
0.444444,0.525253,0.19309
0.454545,0.525253,0.195084
0.464646,0.525253,0.196693
0.474747,0.525253,0.197909
0.484848,0.525253,0.198723
0.494949,0.525253,0.199131
0.505051,0.525253,0.19913
0.515152,0.525253,0.198721
0.525253,0.525253,0.197905
0.535354,0.525253,0.196688
0.545455,0.525253,0.195077
0.555556,0.525253,0.193081
0.565657,0.525253,0.190714
0.575758,0.525253,0.187988
0.585859,0.525253,0.18492
0.59596,0.525253,0.181528
0.606061,0.525253,0.177831
0.616162,0.525253,0.17385
0.626263,0.525253,0.169606
0.636364,0.525253,0.165124
0.646465,0.525253,0.160427
0.656566,0.525253,0.155539
0.666667,0.525253,0.150485
0.676768,0.525253,0.14529
0.686869,0.525253,0.139979
0.69697,0.525253,0.134576
0.707071,0.525253,0.129104
0.717172,0.525253,0.123588
0.727273,0.525253,0.118048
0.737374,0.525253,0.112507
0.747475,0.525253,0.106984
0.757576,0.525253,0.101498
0.767677,0.525253,0.0960648
0.777778,0.525253,0.090701
0.787879,0.525253,0.0854202
0.79798,0.525253,0.0802342
0.808081,0.525253,0.0751535
0.818182,0.525253,0.0701866
0.828283,0.525253,0.0653401
0.838384,0.525253,0.0606189
0.848485,0.525253,0.0560262
0.858586,0.525253,0.0515633
0.868687,0.525253,0.04723
0.878788,0.525253,0.0430244
0.888889,0.525253,0.038943
0.89899,0.525253,0.0349808
0.909091,0.525253,0.0311317
0.919192,0.525253,0.0273879
0.929293,0.525253,0.0237409
0.939394,0.525253,0.0201809
0.949495,0.525253,0.0166971
0.959596,0.525253,0.0132781
0.969697,0.525253,0.00991179
0.979798,0.525253,0.00658545
0.989899,0.525253,0.00328597
1,0.525253,0
0,0.535354,0
0.010101,0.535354,0.0032665
0.020202,0.535354,0.00654643
0.030303,0.535354,0.00985306
0.040404,0.535354,0.0131994
0.0505051,0.535354,0.0165981
0.0606061,0.535354,0.0200613
0.0707071,0.535354,0.0236003
0.0808081,0.535354,0.0272257
0.0909091,0.535354,0.0309473
0.10101,0.535354,0.0347737
0.111111,0.535354,0.0387124
0.121212,0.535354,0.0427697
0.131313,0.535354,0.0469504
0.141414,0.535354,0.051258
0.151515,0.535354,0.0556945
0.161616,0.535354,0.06026
0.171717,0.535354,0.0649531
0.181818,0.535354,0.0697709
0.191919,0.535354,0.0747083
0.20202,0.535354,0.0797587
0.212121,0.535354,0.0849136
0.222222,0.535354,0.0901629
0.232323,0.535354,0.0954945
0.242424,0.535354,0.100895
0.252525,0.535354,0.106348
0.262626,0.535354,0.111838
0.272727,0.535354,0.117345
0.282828,0.535354,0.122851
0.292929,0.535354,0.128334
0.30303,0.535354,0.133772
0.313131,0.535354,0.139142
0.323232,0.535354,0.144421
0.333333,0.535354,0.149583
0.343434,0.535354,0.154606
0.353535,0.535354,0.159463
0.363636,0.535354,0.164131
0.373737,0.535354,0.168584
0.383838,0.535354,0.1728
0.393939,0.535354,0.176756
0.40404,0.535354,0.180429
0.414141,0.535354,0.183799
0.424242,0.535354,0.186847
0.434343,0.535354,0.189554
0.444444,0.535354,0.191905
0.454545,0.535354,0.193886
0.464646,0.535354,0.195486
0.474747,0.535354,0.196693
0.484848,0.535354,0.197502
0.494949,0.535354,0.197907
0.505051,0.535354,0.197906
0.515152,0.535354,0.197499
0.525253,0.535354,0.196688
0.535354,0.535354,0.195478
0.545455,0.535354,0.193876
0.555556,0.535354,0.191893
0.565657,0.535354,0.18954
0.575758,0.535354,0.186831
0.585859,0.535354,0.183781
0.59596,0.535354,0.18041
0.606061,0.535354,0.176735
0.616162,0.535354,0.172778
0.626263,0.535354,0.168561
0.636364,0.535354,0.164106
0.646465,0.535354,0.159438
0.656566,0.535354,0.15458
0.666667,0.535354,0.149557
0.676768,0.535354,0.144394
0.686869,0.535354,0.139116
0.69697,0.535354,0.133746
0.707071,0.535354,0.128308
0.717172,0.535354,0.122825
0.727273,0.535354,0.11732
0.737374,0.535354,0.111813
0.747475,0.535354,0.106324
0.757576,0.535354,0.100871
0.767677,0.535354,0.095472
0.777778,0.535354,0.0901414
0.787879,0.535354,0.0848931
0.79798,0.535354,0.0797392
0.808081,0.535354,0.0746899
0.818182,0.535354,0.0697536
0.828283,0.535354,0.064937
0.838384,0.535354,0.060245
0.848485,0.535354,0.0556806
0.858586,0.535354,0.0512453
0.868687,0.535354,0.0469388
0.878788,0.535354,0.0427591
0.888889,0.535354,0.0387029
0.89899,0.535354,0.0347652
0.909091,0.535354,0.0309398
0.919192,0.535354,0.0272191
0.929293,0.535354,0.0235946
0.939394,0.535354,0.0200565
0.949495,0.535354,0.0165942
0.959596,0.535354,0.0131963
0.969697,0.535354,0.00985074
0.979798,0.535354,0.00654488
0.989899,0.535354,0.00326573
1,0.535354,0
0,0.545455,0
0.010101,0.545455,0.00323995
0.020202,0.545455,0.00649321
0.030303,0.545455,0.00977296
0.040404,0.545455,0.0130921
0.0505051,0.545455,0.0164632
0.0606061,0.545455,0.0198982
0.0707071,0.545455,0.0234084
0.0808081,0.545455,0.0270043
0.0909091,0.545455,0.0306956
0.10101,0.545455,0.0344909
0.111111,0.545455,0.0383976
0.121212,0.545455,0.0424218
0.131313,0.545455,0.0465686
0.141414,0.545455,0.0508411
0.151515,0.545455,0.0552414
0.161616,0.545455,0.0597697
0.171717,0.545455,0.0644247
0.181818,0.545455,0.0692031
0.191919,0.545455,0.0741003
0.20202,0.545455,0.0791095
0.212121,0.545455,0.0842224
0.222222,0.545455,0.0894289
0.232323,0.545455,0.0947169
0.242424,0.545455,0.100073
0.252525,0.545455,0.105482
0.262626,0.545455,0.110927
0.272727,0.545455,0.116389
0.282828,0.545455,0.12185
0.292929,0.545455,0.127288
0.30303,0.545455,0.132681
0.313131,0.545455,0.138007
0.323232,0.545455,0.143243
0.333333,0.545455,0.148363
0.343434,0.545455,0.153344
0.353535,0.545455,0.158161
0.363636,0.545455,0.162791
0.373737,0.545455,0.167208
0.383838,0.545455,0.171389
0.393939,0.545455,0.175312
0.40404,0.545455,0.178955
0.414141,0.545455,0.182297
0.424242,0.545455,0.185319
0.434343,0.545455,0.188004
0.444444,0.545455,0.190336
0.454545,0.545455,0.192301
0.464646,0.545455,0.193886
0.474747,0.545455,0.195084
0.484848,0.545455,0.195886
0.494949,0.545455,0.196287
0.505051,0.545455,0.196286
0.515152,0.545455,0.195881
0.525253,0.545455,0.195077
0.535354,0.545455,0.193876
0.545455,0.545455,0.192288
0.555556,0.545455,0.19032
0.565657,0.545455,0.187986
0.575758,0.545455,0.185299
0.585859,0.545455,0.182275
0.59596,0.545455,0.17893
0.606061,0.545455,0.175286
0.616162,0.545455,0.171361
0.626263,0.545455,0.167178
0.636364,0.545455,0.16276
0.646465,0.545455,0.15813
0.656566,0.545455,0.153312
0.666667,0.545455,0.14833
0.676768,0.545455,0.143209
0.686869,0.545455,0.137974
0.69697,0.545455,0.132648
0.707071,0.545455,0.127255
0.717172,0.545455,0.121817
0.727273,0.545455,0.116357
0.737374,0.545455,0.110895
0.747475,0.545455,0.105451
0.757576,0.545455,0.100043
0.767677,0.545455,0.0946883
0.777778,0.545455,0.0894015
0.787879,0.545455,0.0841963
0.79798,0.545455,0.0790848
0.808081,0.545455,0.074077
0.818182,0.545455,0.0691812
0.828283,0.545455,0.0644042
0.838384,0.545455,0.0597507
0.848485,0.545455,0.0552239
0.858586,0.545455,0.050825
0.868687,0.545455,0.0465538
0.878788,0.545455,0.0424085
0.888889,0.545455,0.0383856
0.89899,0.545455,0.0344802
0.909091,0.545455,0.0306861
0.919192,0.545455,0.026996
0.929293,0.545455,0.0234012
0.939394,0.545455,0.0198921
0.949495,0.545455,0.0164582
0.959596,0.545455,0.0130882
0.969697,0.545455,0.00977002
0.979798,0.545455,0.00649125
0.989899,0.545455,0.00323897
1,0.545455,0
0,0.555556,0
0.010101,0.555556,0.00320703
0.020202,0.555556,0.00642723
0.030303,0.555556,0.00967366
0.040404,0.555556,0.0129591
0.0505051,0.555556,0.0162959
0.0606061,0.555556,0.019696
0.0707071,0.555556,0.0231705
0.0808081,0.555556,0.0267299
0.0909091,0.555556,0.0303837
0.10101,0.555556,0.0341403
0.111111,0.555556,0.0380073
0.121212,0.555556,0.0419906
0.131313,0.555556,0.0460951
0.141414,0.555556,0.0503242
0.151515,0.555556,0.0546798
0.161616,0.555556,0.059162
0.171717,0.555556,0.0637695
0.181818,0.555556,0.0684993
0.191919,0.555556,0.0733465
0.20202,0.555556,0.0783047
0.212121,0.555556,0.0833655
0.222222,0.555556,0.0885188
0.232323,0.555556,0.0937529
0.242424,0.555556,0.0990543
0.252525,0.555556,0.104408
0.262626,0.555556,0.109797
0.272727,0.555556,0.115204
0.282828,0.555556,0.120609
0.292929,0.555556,0.125991
0.30303,0.555556,0.13133
0.313131,0.555556,0.136601
0.323232,0.555556,0.141783
0.333333,0.555556,0.146851
0.343434,0.555556,0.151781
0.353535,0.555556,0.156549
0.363636,0.555556,0.16113
0.373737,0.555556,0.165502
0.383838,0.555556,0.16964
0.393939,0.555556,0.173523
0.40404,0.555556,0.177128
0.414141,0.555556,0.180436
0.424242,0.555556,0.183427
0.434343,0.555556,0.186084
0.444444,0.555556,0.188392
0.454545,0.555556,0.190336
0.464646,0.555556,0.191905
0.474747,0.555556,0.19309
0.484848,0.555556,0.193884
0.494949,0.555556,0.194281
0.505051,0.555556,0.194279
0.515152,0.555556,0.193878
0.525253,0.555556,0.193081
0.535354,0.555556,0.191893
0.545455,0.555556,0.19032
0.555556,0.555556,0.188373
0.565657,0.555556,0.186063
0.575758,0.555556,0.183403
0.585859,0.555556,0.180409
0.59596,0.555556,0.177099
0.606061,0.555556,0.173491
0.616162,0.555556,0.169607
0.626263,0.555556,0.165466
0.636364,0.555556,0.161093
0.646465,0.555556,0.15651
0.656566,0.555556,0.151741
0.666667,0.555556,0.146811
0.676768,0.555556,0.141742
0.686869,0.555556,0.136561
0.69697,0.555556,0.131289
0.707071,0.555556,0.125951
0.717172,0.555556,0.120569
0.727273,0.555556,0.115165
0.737374,0.555556,0.109759
0.747475,0.555556,0.104371
0.757576,0.555556,0.0990186
0.767677,0.555556,0.0937185
0.777778,0.555556,0.0884859
0.787879,0.555556,0.0833341
0.79798,0.555556,0.0782749
0.808081,0.555556,0.0733185
0.818182,0.555556,0.0684729
0.828283,0.555556,0.0637449
0.838384,0.555556,0.0591391
0.848485,0.555556,0.0546586
0.858586,0.555556,0.0503048
0.868687,0.555556,0.0460774
0.878788,0.555556,0.0419746
0.888889,0.555556,0.0379928
0.89899,0.555556,0.0341274
0.909091,0.555556,0.0303723
0.919192,0.555556,0.0267199
0.929293,0.555556,0.0231619
0.939394,0.555556,0.0196887
0.949495,0.555556,0.0162899
0.959596,0.555556,0.0129544
0.969697,0.555556,0.00967012
0.979798,0.555556,0.00642488
0.989899,0.555556,0.00320585
1,0.555556,0
0,0.565657,0
0.010101,0.565657,0.00316794
0.020202,0.565657,0.00634889
0.030303,0.565657,0.00955574
0.040404,0.565657,0.0128011
0.0505051,0.565657,0.0160973
0.0606061,0.565657,0.0194559
0.0707071,0.565657,0.022888
0.0808081,0.565657,0.026404
0.0909091,0.565657,0.0300132
0.10101,0.565657,0.0337241
0.111111,0.565657,0.0375438
0.121212,0.565657,0.0414785
0.131313,0.565657,0.045533
0.141414,0.565657,0.0497104
0.151515,0.565657,0.0540128
0.161616,0.565657,0.0584402
0.171717,0.565657,0.0629915
0.181818,0.565657,0.0676635
0.191919,0.565657,0.0724515
0.20202,0.565657,0.0773491
0.212121,0.565657,0.0823479
0.222222,0.565657,0.0874382
0.232323,0.565657,0.0926083
0.242424,0.565657,0.0978448
0.252525,0.565657,0.103133
0.262626,0.565657,0.108456
0.272727,0.565657,0.113797
0.282828,0.565657,0.119135
0.292929,0.565657,0.124452
0.30303,0.565657,0.129724
0.313131,0.565657,0.134931
0.323232,0.565657,0.140049
0.333333,0.565657,0.145055
0.343434,0.565657,0.149924
0.353535,0.565657,0.154634
0.363636,0.565657,0.159159
0.373737,0.565657,0.163477
0.383838,0.565657,0.167565
0.393939,0.565657,0.171399
0.40404,0.565657,0.17496
0.414141,0.565657,0.178227
0.424242,0.565657,0.181181
0.434343,0.565657,0.183805
0.444444,0.565657,0.186084
0.454545,0.565657,0.188004
0.464646,0.565657,0.189554
0.474747,0.565657,0.190724
0.484848,0.565657,0.191507
0.494949,0.565657,0.191899
0.505051,0.565657,0.191897
0.515152,0.565657,0.191501
0.525253,0.565657,0.190714
0.535354,0.565657,0.18954
0.545455,0.565657,0.187986
0.555556,0.565657,0.186063
0.565657,0.565657,0.18378
0.575758,0.565657,0.181153
0.585859,0.565657,0.178195
0.59596,0.565657,0.174926
0.606061,0.565657,0.171362
0.616162,0.565657,0.167525
0.626263,0.565657,0.163436
0.636364,0.565657,0.159116
0.646465,0.565657,0.154589
0.656566,0.565657,0.149879
0.666667,0.565657,0.145009
0.676768,0.565657,0.140002
0.686869,0.565657,0.134884
0.69697,0.565657,0.129677
0.707071,0.565657,0.124405
0.717172,0.565657,0.119089
0.727273,0.565657,0.113751
0.737374,0.565657,0.108412
0.747475,0.565657,0.10309
0.757576,0.565657,0.0978033
0.767677,0.565657,0.0925684
0.777778,0.565657,0.0874
0.787879,0.565657,0.0823115
0.79798,0.565657,0.0773145
0.808081,0.565657,0.0724189
0.818182,0.565657,0.0676329
0.828283,0.565657,0.0629629
0.838384,0.565657,0.0584137
0.848485,0.565657,0.0539883
0.858586,0.565657,0.049688
0.868687,0.565657,0.0455125
0.878788,0.565657,0.04146
0.888889,0.565657,0.0375271
0.89899,0.565657,0.0337091
0.909091,0.565657,0.03
0.919192,0.565657,0.0263925
0.929293,0.565657,0.0228781
0.939394,0.565657,0.0194475
0.949495,0.565657,0.0160903
0.959596,0.565657,0.0127956
0.969697,0.565657,0.00955166
0.979798,0.565657,0.00634617
0.989899,0.565657,0.00316658
1,0.565657,0
0,0.575758,0
0.010101,0.575758,0.00312291
0.020202,0.575758,0.00625864
0.030303,0.575758,0.0094199
0.040404,0.575758,0.0126191
0.0505051,0.575758,0.0158684
0.0606061,0.575758,0.0191793
0.0707071,0.575758,0.0225626
0.0808081,0.575758,0.0260286
0.0909091,0.575758,0.0295865
0.10101,0.575758,0.0332445
0.111111,0.575758,0.0370099
0.121212,0.575758,0.0408887
0.131313,0.575758,0.0448854
0.141414,0.575758,0.0490034
0.151515,0.575758,0.0532445
0.161616,0.575758,0.0576089
0.171717,0.575758,0.0620953
0.181818,0.575758,0.0667007
0.191919,0.575758,0.0714205
0.20202,0.575758,0.0762482
0.212121,0.575758,0.0811758
0.222222,0.575758,0.0861935
0.232323,0.575758,0.0912898
0.242424,0.575758,0.0964516
0.252525,0.575758,0.101664
0.262626,0.575758,0.106911
0.272727,0.575758,0.112176
0.282828,0.575758,0.117438
0.292929,0.575758,0.122678
0.30303,0.575758,0.127876
0.313131,0.575758,0.133008
0.323232,0.575758,0.138053
0.333333,0.575758,0.142987
0.343434,0.575758,0.147787
0.353535,0.575758,0.152429
0.363636,0.575758,0.156889
0.373737,0.575758,0.161145
0.383838,0.575758,0.165174
0.393939,0.575758,0.168954
0.40404,0.575758,0.172463
0.414141,0.575758,0.175683
0.424242,0.575758,0.178595
0.434343,0.575758,0.181181
0.444444,0.575758,0.183427
0.454545,0.575758,0.185319
0.464646,0.575758,0.186847
0.474747,0.575758,0.188
0.484848,0.575758,0.188772
0.494949,0.575758,0.189157
0.505051,0.575758,0.189155
0.515152,0.575758,0.188765
0.525253,0.575758,0.187988
0.535354,0.575758,0.186831
0.545455,0.575758,0.185299
0.555556,0.575758,0.183403
0.565657,0.575758,0.181153
0.575758,0.575758,0.178562
0.585859,0.575758,0.175647
0.59596,0.575758,0.172424
0.606061,0.575758,0.168912
0.616162,0.575758,0.165129
0.626263,0.575758,0.161098
0.636364,0.575758,0.15684
0.646465,0.575758,0.152378
0.656566,0.575758,0.147735
0.666667,0.575758,0.142934
0.676768,0.575758,0.138
0.686869,0.575758,0.132955
0.69697,0.575758,0.127823
0.707071,0.575758,0.122626
0.717172,0.575758,0.117386
0.727273,0.575758,0.112124
0.737374,0.575758,0.106861
0.747475,0.575758,0.101616
0.757576,0.575758,0.0964047
0.767677,0.575758,0.0912447
0.777778,0.575758,0.0861503
0.787879,0.575758,0.0811347
0.79798,0.575758,0.0762092
0.808081,0.575758,0.0713837
0.818182,0.575758,0.0666662
0.828283,0.575758,0.0620631
0.838384,0.575758,0.057579
0.848485,0.575758,0.0532168
0.858586,0.575758,0.048978
0.868687,0.575758,0.0448623
0.878788,0.575758,0.0408677
0.888889,0.575758,0.0369911
0.89899,0.575758,0.0332277
0.909091,0.575758,0.0295716
0.919192,0.575758,0.0260156
0.929293,0.575758,0.0225514
0.939394,0.575758,0.0191698
0.949495,0.575758,0.0158606
0.959596,0.575758,0.012613
0.969697,0.575758,0.00941531
0.979798,0.575758,0.00625559
0.989899,0.575758,0.00312138
1,0.575758,0
0,0.585859,0
0.010101,0.585859,0.0030722
0.020202,0.585859,0.00615701
0.030303,0.585859,0.00926694
0.040404,0.585859,0.0124142
0.0505051,0.585859,0.0156107
0.0606061,0.585859,0.0188678
0.0707071,0.585859,0.0221962
0.0808081,0.585859,0.0256059
0.0909091,0.585859,0.0291059
0.10101,0.585859,0.0327045
0.111111,0.585859,0.0364088
0.121212,0.585859,0.0402244
0.131313,0.585859,0.0441562
0.141414,0.585859,0.0482072
0.151515,0.585859,0.0523793
0.161616,0.585859,0.0566727
0.171717,0.585859,0.0610861
0.181818,0.585859,0.0656166
0.191919,0.585859,0.0702595
0.20202,0.585859,0.0750086
